# Gene Family	1681d14_S57_R1R2_Abundance-RPKs	1683d00_S47_R1R2_Abundance-RPKs	1683d04_S48_R1R2_Abundance-RPKs	1683d09_S49_R1R2_Abundance-RPKs	1683d14_S50_R1R2_Abundance-RPKs	1683d18_S51_R1R2_Abundance-RPKs	1683d23_S52_R1R2_Abundance-RPKs	1683d30_S53_R1R2_Abundance-RPKs	1683d44_S55_R1R2_Abundance-RPKs	1683d49_S56_R1R2_Abundance-RPKs	1683d53_S57_R1R2_Abundance-RPKs	1683d58_S58_R1R2_Abundance-RPKs	1683d63_S59_R1R2_Abundance-RPKs	1683d67_S60_R1R2_Abundance-RPKs	1683d72_S61_R1R2_Abundance-RPKs	1683d79_S62_R1R2_Abundance-RPKs	1688d00_S1_R1R2_Abundance-RPKs	1688d04_S2_R1R2_Abundance-RPKs	1688d09_S3_R1R2_Abundance-RPKs	1688d14_S4_R1R2_Abundance-RPKs	1688d18_S5_R1R2_Abundance-RPKs	1688d23_S6_R1R2_Abundance-RPKs	1688d30_S7_R1R2_Abundance-RPKs	1688d37_S8_R1R2_Abundance-RPKs	1688d44_S9_R1R2_Abundance-RPKs	1688d49_S10_R1R2_Abundance-RPKs	1688d53_S11_R1R2_Abundance-RPKs	1688d58_S12_R1R2_Abundance-RPKs	1688d63_S13_R1R2_Abundance-RPKs	1688d67_S14_R1R2_Abundance-RPKs	1688d72_S15_R1R2_Abundance-RPKs	1688d79_S16_R1R2_Abundance-RPKs	1692d00_S17_R1R2_Abundance-RPKs	1692d04_S18_R1R2_Abundance-RPKs	1692d09_S19_R1R2_Abundance-RPKs	1692d14_S20_R1R2_Abundance-RPKs	1692d18_S21_R1R2_Abundance-RPKs	1692d23_S22_R1R2_Abundance-RPKs	1692d30_S23_R1R2_Abundance-RPKs	1692d37_S24_R1R2_Abundance-RPKs	1692d44_S25_R1R2_Abundance-RPKs	1692d49_S26_R1R2_Abundance-RPKs	1692d53_S27_R1R2_Abundance-RPKs	1692d58_S28_R1R2_Abundance-RPKs	1692d63_S29_R1R2_Abundance-RPKs	1692d67_S30_R1R2_Abundance-RPKs	1692d72_S31_R1R2_Abundance-RPKs	1692d79_S32_R1R2_Abundance-RPKs	1699d00_S33_R1R2_Abundance-RPKs	1699d04_S34_R1R2_Abundance-RPKs	1699d09_S35_R1R2_Abundance-RPKs	1699d14_S36_R1R2_Abundance-RPKs	1699d18_S37_R1R2_Abundance-RPKs	1699d23_S38_R1R2_Abundance-RPKs	1699d30_S39_R1R2_Abundance-RPKs	1699d37_S40_R1R2_Abundance-RPKs	1699d44_S41_R1R2_Abundance-RPKs	1699d49_S42_R1R2_Abundance-RPKs	1699d53_S63_R1R2_Abundance-RPKs	1699d58_S64_R1R2_Abundance-RPKs	1699d63_S65_R1R2_Abundance-RPKs	1699d67_S66_R1R2_Abundance-RPKs	1699d72_S67_R1R2_Abundance-RPKs	1699d79_S68_R1R2_Abundance-RPKs
K01866|g__Enterococcus.s__Enterococcus_faecalis	0.0	0.0	0.0	0.0	0.0	0.0	6.289	9.883	8.985	0.0	0.0	8.985	0.0	13.479	17.071	0.0	13.477	0.0	13.477	0.0	0.0	5.391	10.782	10.782	35.04	11.68	5.391	9.883	9.883	5.391	16.173	18.868	17.969	0.0	35.939	8.086	245.283	63.792	9.883	16.173	14.376	0.0	96.139	29.65	9.883	47.619	100.629	19.766	14.376	0.0	0.0	0.0	0.0	0.0	8.086	19.766	9.883	6.289	0.0	0.0	0.0	0.0	0.0	0.0
K01866|g__Lactobacillus.s__Lactobacillus_reuteri	122.619	241.599	169.847	44.505	93.552	134.428	25.431	48.14	129.883	95.368	38.147	108.992	67.212	69.936	60.855	57.221	99.002	79.019	105.36	65.395	6.358	42.688	45.413	49.955	67.212	39.964	33.606	50.864	40.872	68.12	14.532	30.881	149.864	18.165	112.625	222.527	0.0	22.707	95.368	34.516	34.514	39.058	25.431	41.78	19.983	14.532	173.479	79.019	254.316	797.463	265.214	111.717	168.94	294.28	135.332	86.285	106.267	49.955	293.371	105.36	54.497	120.801	53.588	35.424
K01867	9.292	8.13	9.292	0.0	0.0	6.969	0.0	0.0	0.0	10.453	0.0	17.422	0.0	10.453	11.614	12.776	0.0	0.0	11.614	4.646	0.0	0.0	11.614	17.422	25.552	10.453	18.583	0.0	6.969	0.0	10.453	17.422	30.197	0.0	29.036	23.229	216.028	53.426	12.776	10.453	19.744	0.0	102.208	36.005	16.26	47.619	102.207	22.067	19.744	0.0	0.0	0.0	0.0	0.0	6.969	19.749	11.614	12.776	0.0	0.0	0.0	0.0	0.0	0.0
K01867|g__Enterococcus.s__Enterococcus_faecalis	9.292	8.13	9.292	0.0	0.0	6.969	0.0	0.0	0.0	10.453	0.0	17.422	0.0	10.453	11.614	12.776	0.0	0.0	11.614	4.646	0.0	0.0	11.614	17.422	25.552	10.453	18.583	0.0	6.969	0.0	10.453	17.422	30.197	0.0	29.036	23.229	216.028	53.426	12.776	10.453	19.744	0.0	102.208	36.005	16.26	47.619	102.207	22.067	19.744	0.0	0.0	0.0	0.0	0.0	6.969	19.749	11.614	12.776	0.0	0.0	0.0	0.0	0.0	0.0
K01868	2618.127	5053.653	3937.517	1922.396	4610.293	4156.922	3995.565	4945.869	5952.016	4531.022	4223.359	4447.834	4570.668	5502.006	5556.72	5361.871	2772.779	4457.862	4738.737	3490.818	3016.205	4348.456	5057.56	3119.502	5246.33	4019.029	3596.346	5764.429	3766.664	4759.386	4681.22	3384.759	4851.533	6311.584	5727.623	4977.699	5659.867	6283.786	3119.54	4370.784	4503.668	3490.264	5106.282	4567.934	4555.603	6103.98	4712.663	5249.636	4766.115	9920.201	2883.323	5519.298	9144.1	3998.906	4893.958	5457.89	3476.308	3332.808	4691.265	3566.744	3283.657	6123.43	5256.313	5184.276
K01868|g__Bacteroides.s__Bacteroides_caecimuris	2608.06	5041.908	3926.891	1922.396	4610.293	4151.329	3989.973	4939.158	5945.304	4522.073	4223.359	4435.53	4560.601	5486.346	5546.093	5340.618	2767.186	4457.862	4728.111	3490.818	3016.205	4340.067	5046.374	3119.502	5207.18	4005.607	3586.838	5749.888	3745.97	4751.556	4673.39	3356.235	4831.958	6311.584	5687.354	4971.547	5404.274	6222.265	3099.965	4361.835	4492.483	3482.434	5008.406	4529.343	4539.943	6048.61	4605.84	5228.943	4747.099	9920.201	2883.323	5519.298	9144.1	3998.906	4882.213	5449.501	3464.563	3326.656	4691.265	3566.744	3283.657	6123.43	5256.313	5184.276
K01868|g__Enterococcus.s__Enterococcus_faecalis	10.067	11.745	10.626	0.0	0.0	5.593	5.593	6.711	6.711	8.949	0.0	12.304	10.067	15.66	10.626	21.253	5.593	0.0	10.626	0.0	0.0	8.389	11.186	0.0	39.15	13.423	9.508	14.541	20.694	7.83	7.83	28.524	19.575	0.0	40.268	6.152	255.593	61.522	19.575	8.949	11.186	7.83	97.876	38.591	15.66	55.37	106.823	20.694	19.016	0.0	0.0	0.0	0.0	0.0	11.745	8.389	11.745	6.152	0.0	0.0	0.0	0.0	0.0	0.0
K01869	3630.71	6643.911	5129.808	2616.299	6098.101	5365.515	5137.147	6465.413	7658.975	5952.007	5216.018	5663.36	6117.565	7149.078	7013.965	6850.18	3563.645	6289.263	6322.088	4778.84	3982.347	5729.515	6322.886	3944.094	6691.183	5132.461	4554.868	7683.121	4940.554	6251.709	6342.26	4298.742	6760.873	9474.607	7675.095	6552.522	7922.66	8114.592	3949.721	5602.997	5827.624	4554.463	6717.27	5974.8	5941.785	7918.01	6084.989	6918.248	6277.815	12840.04	4650.046	7236.117	10854.441	5538.871	6470.197	6619.463	4440.915	4320.293	5863.005	4761.357	4228.544	6964.32	6014.264	6195.123
K01869|g__Bacteroides.s__Bacteroides_caecimuris	3530.739	6417.535	5015.293	2595.163	6027.208	5284.933	5122.176	6430.186	7554.587	5862.585	5170.223	5564.263	6067.808	7093.138	6947.878	6807.467	3461.469	6224.974	6238.387	4732.605	3976.183	5684.564	6282.333	3893.869	6626.844	5090.154	4519.2	7629.818	4886.795	6211.199	6318.458	4257.743	6635.778	9430.573	7565.39	6372.836	7712.503	8041.378	3855.881	5576.556	5788.849	4521.438	6624.607	5906.918	5925.915	7863.719	5854.4	6857.005	6077.865	12162.803	4453.656	7159.058	10711.772	5295.365	6379.91	6563.522	4349.735	4277.11	5681.586	4666.685	4193.317	6852.915	5975.074	6166.5
K01869|g__Enterococcus.s__Enterococcus_faecalis	5.74	16.336	10.596	0.0	0.0	0.0	0.0	0.0	10.596	12.804	0.0	7.947	0.0	6.623	13.687	0.0	6.623	0.0	14.128	0.0	0.0	13.687	15.895	9.713	18.985	13.245	0.0	8.389	14.128	0.0	8.83	18.102	15.011	0.0	22.958	11.038	210.156	44.592	18.543	7.947	9.713	0.0	72.848	26.49	6.623	49.007	110.818	13.687	14.128	0.0	0.0	0.0	0.0	0.0	6.623	7.064	11.479	11.038	0.0	0.0	0.0	0.0	0.0	0.0
K01869|g__Lactobacillus.s__Lactobacillus_reuteri	94.232	210.04	103.919	21.136	70.894	80.582	14.971	35.227	93.792	76.619	45.795	91.15	49.758	49.317	52.4	42.712	95.554	64.289	69.573	46.235	6.165	31.264	24.659	40.511	45.354	29.062	35.668	44.915	39.631	40.511	14.971	22.897	110.084	44.033	86.747	168.648	0.0	28.622	75.297	18.494	29.062	33.025	19.815	41.391	9.247	5.284	119.771	47.556	185.822	677.236	196.39	77.059	142.669	243.506	83.664	48.877	79.701	32.145	181.419	94.672	35.227	111.405	39.19	28.623
K01870	2543.655	4973.64	3865.343	1970.054	4547.181	3997.923	3974.734	4851.705	5813.175	4456.59	4013.272	4321.159	4336.034	5383.968	5388.132	5275.337	2689.307	4522.39	4545.978	3569.708	2895.289	4334.48	4840.048	3072.206	4947.893	3930.36	3425.077	5666.216	3747.7	4674.243	4691.426	3214.899	4852.399	6141.851	5521.867	4862.87	5620.663	6126.482	2952.612	4282.022	4403.865	3434.713	4874.847	4506.831	4379.506	5785.212	4598.244	5104.05	4757.615	10089.861	3129.175	5199.886	8790.336	4227.535	4780.132	5152.424	3393.789	3224.865	4629.401	3510.194	3119.929	5783.667	5048.279	4922.792
K01870|g__Bacteroides.s__Bacteroides_caecimuris	2456.732	4769.109	3740.953	1938.308	4483.689	3909.865	3947.901	4810.133	5713.402	4380.963	3984.137	4219.835	4285.729	5316.274	5316.278	5217.443	2600.494	4444.158	4448.053	3523.223	2884.707	4293.219	4801.454	3014.685	4874.83	3890.995	3381.561	5625.356	3687.94	4630.743	4669.077	3177.009	4716.995	6107.837	5424.992	4710.104	5399.834	6047.944	2850.86	4243.797	4371.685	3408.219	4779.59	4465.123	4350.725	5740.361	4367.789	5043.139	4540.595	9385.775	2906.574	5117.12	8637.651	4007.201	4682.555	5087.764	3300.402	3187.789	4422.295	3422.892	3083.27	5693.342	5004.817	4886.511
K01870|g__Enterococcus.s__Enterococcus_faecalis	0.0	12.543	9.122	0.0	0.0	0.0	0.0	0.0	0.0	7.222	6.081	6.842	7.222	7.982	8.362	12.543	0.0	0.0	7.222	0.0	0.0	11.783	7.982	13.303	21.665	10.642	9.502	7.602	8.362	6.842	9.122	17.104	18.624	0.0	22.045	14.443	220.829	53.972	15.583	9.502	9.882	6.842	69.936	23.945	10.262	44.85	118.587	11.403	15.583	0.0	0.0	0.0	0.0	0.0	12.543	6.081	6.842	6.842	0.0	0.0	0.0	0.0	0.0	0.0
K01870|g__Lactobacillus.s__Lactobacillus_reuteri	86.924	191.989	115.269	31.746	63.492	88.058	26.833	41.572	99.773	68.405	23.054	94.482	43.084	59.713	63.492	45.351	88.814	78.232	90.703	46.485	10.582	29.478	30.613	44.218	51.398	28.723	34.014	33.258	51.398	36.659	13.228	20.786	116.78	34.014	74.83	138.322	0.0	24.565	86.168	28.723	22.298	19.652	25.321	17.763	18.519	0.0	111.868	49.509	201.437	704.085	222.601	82.767	152.685	220.334	85.034	58.579	86.546	30.234	207.106	87.302	36.659	90.325	43.462	36.281
K01872	1039.198	2360.359	1646.894	1422.92	2712.214	2016.586	1919.377	2570.372	3498.336	2242.073	2297.894	3884.566	2328.49	2653.101	3064.586	3253.991	1084.892	3151.561	2297.318	2523.841	2697.658	2717.443	2811.21	1883.663	4299.477	2655.565	4002.809	4719.006	1668.321	3552.464	2762.234	2111.375	3063.613	1134.009	2736.792	3855.675	2591.463	3716.778	1570.027	3769.51	2221.543	1276.6	1723.552	2728.269	1967.94	2972.304	2935.536	3663.698	3038.996	2368.804	2886.54	2962.307	4746.191	3458.017	5838.98	2987.876	2473.017	2086.606	5789.866	4845.109	3007.849	3669.297	3207.178	5674.9
K01872|g__Akkermansia.s__Akkermansia_muciniphila	1039.198	2347.523	1646.894	1422.92	2712.214	2008.965	1919.377	2570.372	3498.336	2234.051	2292.279	3875.34	2328.49	2644.277	3064.586	3246.37	1077.271	3151.561	2289.296	2516.62	2697.658	2717.443	2804.792	1871.228	4276.613	2643.531	3994.787	4707.374	1660.7	3541.634	2762.234	2093.325	3050.777	1134.009	2694.674	3843.24	2373.653	3672.654	1558.795	3761.488	2213.52	1276.6	1630.091	2701.394	1956.709	2919.756	2848.09	3652.868	3020.545	2368.804	2886.54	2962.307	4746.191	3458.017	5830.556	2979.853	2466.599	2086.606	5789.866	4845.109	3007.849	3669.297	3207.178	5674.9
K01872|g__Enterococcus.s__Enterococcus_faecalis	0.0	12.836	0.0	0.0	0.0	7.622	0.0	0.0	0.0	8.022	5.616	9.226	0.0	8.825	0.0	7.621	7.621	0.0	8.022	7.22	0.0	0.0	6.418	12.435	22.864	12.034	8.022	11.633	7.621	10.83	0.0	18.051	12.836	0.0	42.118	12.435	217.81	44.124	11.231	8.022	8.022	0.0	93.462	26.875	11.231	52.547	87.445	10.83	18.452	0.0	0.0	0.0	0.0	0.0	8.424	8.022	6.418	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01873	2780.454	5228.378	4108.162	2129.88	4775.244	4352.646	4231.221	5341.771	6222.764	4822.276	4340.16	4548.447	4758.361	5722.965	5815.438	5623.23	2807.383	4960.617	5084.439	3786.102	3126.272	4517.492	5183.748	3323.265	5355.819	4242.447	3710.488	6047.053	3962.998	5053.878	5108.557	3469.618	5131.051	6853.661	6037.733	5099.306	6108.857	6563.662	3159.193	4504.609	4738.236	3730.191	5359.295	4935.624	4677.546	6385.519	4949.078	5489.323	4820.66	10092.928	3177.742	5746.3	9208.72	4195.835	5050.26	5637.713	3514.255	3462.418	4827.922	3711.715	3502.224	6108.19	5374.772	5123.458
K01873|g__Bacteroides.s__Bacteroides_caecimuris	2775.24	5216.344	4101.343	2129.88	4775.244	4352.646	4231.221	5332.545	6215.543	4816.661	4331.335	4540.425	4758.361	5716.146	5805.41	5611.999	2796.553	4960.617	5076.015	3786.102	3126.272	4509.068	5174.121	3312.034	5332.955	4230.815	3700.861	6040.234	3952.569	5044.652	5098.529	3454.375	5111.797	6853.661	6001.23	5089.278	5887.838	6519.538	3139.538	4492.174	4728.208	3721.366	5279.471	4907.546	4677.546	6338.587	4831.95	5472.877	4809.027	10092.928	3177.742	5746.3	9208.72	4195.835	5041.837	5626.883	3499.814	3462.418	4827.922	3711.715	3502.224	6108.19	5374.772	5123.458
K01873|g__Enterococcus.s__Enterococcus_faecalis	5.215	12.034	6.819	0.0	0.0	0.0	0.0	9.226	7.22	5.616	8.825	8.022	0.0	6.819	10.028	11.231	10.83	0.0	8.424	0.0	0.0	8.424	9.627	11.231	22.864	11.633	9.627	6.819	10.429	9.226	10.028	15.243	19.254	0.0	36.502	10.028	221.019	44.124	19.655	12.435	10.028	8.825	79.824	28.079	0.0	46.932	117.128	16.446	11.633	0.0	0.0	0.0	0.0	0.0	8.424	10.83	14.441	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01874	873.119	2106.822	1366.489	1178.329	2111.801	1583.033	1505.38	2077.547	2902.402	1864.05	1872.603	3071.996	1942.395	2284.427	2469.967	2620.043	871.06	2611.125	1909.701	2043.945	2224.976	2220.164	2238.621	1496.803	3584.857	2200.952	3287.97	3812.76	1449.757	3025.766	2365.472	1618.664	2745.318	854.6	2378.633	3184.747	2234.082	3232.93	1315.625	3061.432	1783.262	965.991	1513.012	2271.077	1556.919	2459.001	2544.992	2984.747	2614.079	1947.2	2810.719	2674.226	4124.17	3152.969	4645.184	2327.86	2128.824	1701.011	4842.963	4059.013	2615.93	3017.164	2747.62	4705.101
K01874|g__Akkermansia.s__Akkermansia_muciniphila	873.119	2091.231	1357.35	1178.329	2111.801	1578.194	1500.004	2072.708	2891.65	1855.985	1860.775	3056.942	1942.395	2273.674	2462.978	2620.043	871.06	2611.125	1900.561	2039.106	2224.976	2212.637	2228.406	1487.663	3554.21	2193.426	3282.593	3805.233	1434.165	3017.164	2360.095	1598.772	2727.039	854.6	2346.375	3175.607	2003.436	3172.177	1301.109	3052.829	1775.735	959.539	1418.388	2244.195	1549.392	2412.226	2444.453	2969.156	2597.413	1947.2	2810.719	2674.226	4124.17	3152.969	4626.904	2327.86	2115.921	1696.173	4842.963	4059.013	2615.93	3017.164	2747.62	4705.101
K01874|g__Enterococcus.s__Enterococcus_faecalis	0.0	15.591	9.14	0.0	0.0	4.839	5.376	4.839	10.753	8.065	11.828	15.054	0.0	10.753	6.989	0.0	0.0	0.0	9.14	4.839	0.0	7.527	10.215	9.14	30.647	7.527	5.376	7.527	15.591	8.602	5.376	19.892	18.28	0.0	32.258	9.14	230.646	60.753	14.516	8.602	7.527	6.452	94.624	26.882	7.527	46.774	100.539	15.591	16.667	0.0	0.0	0.0	0.0	0.0	18.28	0.0	12.903	4.839	0.0	0.0	0.0	0.0	0.0	0.0
K01875	1045.254	2287.449	1518.915	1251.724	2268.473	1711.054	1616.594	2155.962	2886.413	1911.054	1943.297	3118.569	1996.288	2394.772	2617.084	2848.313	994.682	2768.416	2003.925	2056.817	2302.983	2294.392	2330.701	1628.052	3506.381	2349.228	3415.492	3831.234	1428.872	2968.657	2343.889	1797.296	2785.539	1013.944	2531.111	3514.913	2351.118	3430.048	1421.273	3035.866	1841.035	1069.17	1619.979	2454.078	1682.023	2467.63	2896.283	3243.835	2864.372	2872.328	3044.247	2684.199	4152.901	3378.56	4989.683	2396.023	2213.458	1818.523	5134.205	4118.585	2532.918	3298.888	2720.58	4849.75
K01875|g__Akkermansia.s__Akkermansia_muciniphila	903.631	2024.764	1340.413	1203.365	2166.241	1553.499	1592.414	2087.543	2771.896	1786.928	1880.65	2973.495	1944.308	2301.512	2508.419	2754.218	874.453	2658.743	1847.93	1983.219	2290.029	2236.98	2257.303	1545.542	3376.684	2268.811	3354.571	3776.332	1355.446	2898.349	2302.415	1703.819	2613.639	961.1	2348.382	3312.144	1895.677	3290.922	1290.017	2973.501	1778.972	1017.694	1392.591	2357.23	1622.47	2346.609	2526.99	3153.863	2542.019	2078.716	2785.176	2565.892	4000.915	3086.673	4797.56	2282.066	2080.469	1764.815	4864.772	4010.64	2484.559	3188.352	2681.72	4813.48
K01875|g__Enterococcus.s__Enterococcus_faecalis	0.0	32.977	19.608	0.0	10.695	12.478	0.0	6.239	16.934	20.5	15.152	27.629	5.348	27.629	23.173	26.738	6.239	0.0	17.825	6.24	0.0	13.369	27.629	15.152	60.612	31.194	15.153	16.043	28.52	11.586	28.521	62.389	29.412	5.349	72.193	22.282	455.441	114.083	27.629	33.868	24.064	16.934	203.209	59.715	26.738	114.976	212.125	32.978	35.651	0.0	0.0	0.0	0.0	0.0	40.998	26.738	0.0	5.348	0.0	0.0	0.0	0.0	0.0	0.0
K01875|g__Lactobacillus.s__Lactobacillus_reuteri	141.623	229.708	158.895	48.359	91.537	145.078	24.18	62.181	97.583	103.627	47.496	117.445	46.632	65.63	85.492	67.358	113.99	109.673	138.17	67.358	12.953	44.042	45.769	67.358	69.085	49.223	45.769	38.86	44.905	58.722	12.953	31.088	142.488	47.496	110.536	180.487	0.0	25.043	103.627	28.497	37.998	34.542	24.18	37.133	32.815	6.045	157.168	56.995	286.702	793.613	259.072	118.307	151.986	291.886	151.125	87.219	132.989	48.36	269.432	107.945	48.359	110.535	38.86	36.269
K01876	2910.534	5285.848	4069.385	2048.279	4626.236	4311.535	4142.498	4898.982	6173.673	4578.487	4250.097	4337.564	4591.54	5643.61	5684.308	5659.436	2879.465	4772.141	4842.18	3633.925	3027.726	4546.531	5135.826	3273.832	5394.163	4124.475	3663.285	5949.573	3942.7	4975.883	4906.816	3386.715	5164.402	6370.758	6029.496	5202.849	5763.648	6423.534	3148.834	4529.824	4531.467	3677.944	5072.411	4840.374	4662.074	6198.467	4869.225	5503.191	4853.493	10650.289	3234.307	5637.468	9368.252	4577.102	5179.352	5475.762	3613.576	3420.005	4978.576	3547.999	3479.079	6136.116	5496.466	5094.31
K01876|g__Bacteroides.s__Bacteroides_caecimuris	2812.901	5079.345	3965.331	2020.45	4567.555	4203.246	4115.879	4866.821	6078.088	4510.547	4205.096	4245.992	4558.267	5576.855	5610.935	5607.212	2788.116	4700.15	4760.252	3585.527	3020.467	4516.147	5114.653	3209.435	5321.593	4085.523	3618.975	5901.522	3892.834	4913.906	4886.642	3348.838	5027.287	6328.411	5911.443	5022.951	5535.967	6338.952	3067.559	4496.922	4499.403	3651.82	4975.25	4799.287	4645.654	6133.241	4651.824	5440.547	4647.486	9867.463	3006.84	5555.795	9221.246	4330.88	5078.728	5413.909	3508.695	3390.967	4782.568	3456.65	3433.101	6049.607	5450.489	5073.136
K01876|g__Enterococcus.s__Enterococcus_faecalis	11.728	10.494	0.0	0.0	0.0	0.0	0.0	4.938	0.0	9.259	11.728	11.111	0.0	10.494	8.642	9.877	0.0	0.0	12.963	0.0	0.0	6.79	0.0	13.58	29.012	11.728	7.407	12.963	12.964	13.58	10.494	18.519	19.753	0.0	34.568	11.111	222.841	54.938	10.494	11.728	0.0	5.556	79.012	27.778	4.321	54.938	101.852	16.667	16.049	0.0	0.0	0.0	0.0	0.0	9.877	7.407	11.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01876|g__Lactobacillus.s__Lactobacillus_reuteri	85.905	196.009	104.054	27.828	58.681	108.289	26.618	27.223	95.584	58.681	33.273	80.46	33.273	56.261	64.731	42.348	91.349	71.991	68.966	48.398	7.26	23.593	21.174	50.817	43.558	27.223	36.903	35.088	36.903	48.397	9.679	19.359	117.362	42.347	83.485	168.786	4.84	29.644	70.781	21.174	32.064	20.569	18.149	13.309	12.099	10.287	115.549	45.977	189.958	782.826	227.467	81.673	147.006	246.222	90.747	54.446	93.769	29.038	196.008	91.349	45.978	86.51	45.977	21.174
K01878	0.0	9.223	0.0	0.0	0.0	0.0	0.0	7.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.223	0.0	0.0	0.0	0.0	0.0	0.0	10.54	0.0	9.223	0.0	104.084	19.763	0.0	0.0	0.0	0.0	35.573	13.175	6.588	0.0	40.843	0.0	7.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01878|g__Enterococcus.s__Enterococcus_faecalis	0.0	9.223	0.0	0.0	0.0	0.0	0.0	7.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.223	0.0	0.0	0.0	0.0	0.0	0.0	10.54	0.0	9.223	0.0	104.084	19.763	0.0	0.0	0.0	0.0	35.573	13.175	6.588	0.0	40.843	0.0	7.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01879	86.189	189.459	103.842	34.787	72.69	90.862	14.538	44.089	99.669	81.49	49.808	99.626	44.133	64.334	55.527	49.245	78.92	62.825	84.595	49.327	11.942	50.856	49.813	65.37	74.093	40.448	43.553	42.546	42.534	58.127	23.811	50.272	136.981	29.076	113.57	129.803	235.66	65.745	103.239	33.187	39.429	19.73	93.108	61.653	30.064	50.187	194.824	68.999	199.798	676.533	210.801	85.151	150.572	231.05	102.251	62.259	92.388	39.412	217.549	94.497	38.941	104.882	29.595	31.153
K01879|g__Enterococcus.s__Enterococcus_faecalis	0.0	11.37	0.0	0.0	0.0	0.0	0.0	9.302	4.134	5.685	7.752	13.437	0.0	10.336	6.202	17.054	0.0	0.0	7.752	0.0	0.0	5.685	6.718	10.853	33.075	10.853	12.92	6.202	8.786	5.168	15.504	19.638	19.638	0.0	29.457	0.0	235.66	41.861	18.088	9.303	6.718	0.0	74.935	28.424	10.853	37.726	85.788	11.886	21.705	0.0	0.0	0.0	0.0	0.0	7.235	9.819	6.718	10.336	0.0	0.0	0.0	0.0	0.0	0.0
K01879|g__Lactobacillus.s__Lactobacillus_reuteri	86.189	178.089	103.842	34.787	72.69	90.862	14.538	34.787	95.535	75.805	42.056	86.189	44.133	53.998	49.325	32.191	78.92	62.825	76.843	49.327	11.942	45.171	43.094	54.517	41.018	29.595	30.633	36.345	33.749	52.96	8.307	30.633	117.342	29.076	84.112	129.803	0.0	23.884	85.151	23.884	32.71	19.73	18.172	33.229	19.211	12.461	109.036	57.113	178.093	676.533	210.801	85.151	150.572	231.05	95.016	52.44	85.67	29.076	217.549	94.497	38.941	104.882	29.595	31.153
K01881	760.077	1865.571	1314.713	1047.135	1829.825	1468.776	1265.858	1805.633	2466.391	1554.968	1576.967	2599.774	1567.233	1852.093	2119.578	2168.474	809.775	2095.571	1636.237	1695.652	1793.676	1813.656	1885.132	1362.381	3114.098	1802.301	2748.16	3160.749	1177.466	2418.26	1894.91	1466.302	2360.94	693.035	2012.827	2839.498	1867.315	2700.86	1124.16	2559.812	1530.085	871.8	1217.55	1862.934	1333.517	2074.429	2088.012	2539.998	2325.257	2337.19	2336.764	2042.639	3378.912	2869.533	3986.277	2039.934	1753.466	1402.204	4139.314	3599.826	2100.749	2583.014	2223.638	3893.489
K01881|g__Akkermansia.s__Akkermansia_muciniphila	680.532	1633.12	1175.058	1021.883	1757.855	1353.767	1239.974	1756.391	2393.159	1469.017	1544.138	2492.354	1499.641	1786.298	2057.637	2120.355	730.861	2029.914	1556.541	1637.499	1784.837	1773.167	1839.539	1294.686	3048.885	1763.688	2703.878	3110.151	1121.086	2372.731	1880.39	1433.997	2199.143	660.838	1899.35	2693.663	1640.418	2630.938	1025.536	2508.398	1485.784	849.018	1114.521	1804.533	1305.619	1984.695	1878.93	2488.71	2112.341	1563.827	2124.011	1955.518	3226.135	2635.314	3897.171	1953.329	1649.172	1371.27	3927.822	3521.543	2049.612	2485.791	2179.446	3865.08
K01881|g__Enterococcus.s__Enterococcus_faecalis	0.0	13.384	14.023	0.0	0.0	11.472	0.0	0.0	0.0	9.56	0.0	10.198	4.461	14.659	7.648	14.659	0.0	0.0	15.934	7.648	0.0	8.923	14.659	15.296	19.758	10.835	9.56	9.56	20.395	7.648	0.0	11.472	19.12	0.0	49.713	0.0	226.898	50.351	14.659	29.318	11.472	5.736	79.669	33.779	12.747	75.845	79.032	15.934	17.208	0.0	0.0	0.0	0.0	0.0	9.56	12.11	13.384	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01881|g__Lactobacillus.s__Lactobacillus_reuteri	79.545	219.066	125.631	25.253	71.97	103.537	25.884	49.242	73.232	76.39	32.829	97.223	63.131	51.136	54.293	33.46	78.914	65.657	63.763	50.505	8.838	31.566	30.934	52.399	45.455	27.778	34.722	41.038	35.985	37.881	14.52	20.833	142.677	32.197	63.763	145.835	0.0	19.571	83.965	22.096	32.828	17.045	23.36	24.621	15.152	13.889	130.051	35.354	195.707	773.363	212.753	87.121	152.778	234.219	79.546	74.495	90.909	30.934	211.492	78.283	51.137	97.223	44.192	28.409
